lead_time,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
45,5,26,1,2,5,1,2.0,0,0,6,3,0,0,0,2,2,1,0,0,2,210.0,1,1
160,2,53,30,0,3,2,0.0,0,0,5,3,0,0,0,0,0,0,0,111,3,70.0,0,0
162,8,18,6,2,1,1,0.0,0,0,4,3,0,0,0,0,0,0,1,0,2,80.0,0,0
49,7,11,9,0,1,1,0.0,0,0,6,3,0,0,0,3,4,0,0,0,2,67.22,0,1
34,7,10,9,2,5,2,0.0,0,4,5,3,0,0,0,0,2,0,0,0,2,66.0,0,0
20,5,30,22,0,2,2,0.0,0,0,4,3,0,0,0,0,3,0,0,0,3,62.0,0,0
51,5,29,15,2,3,2,0.0,0,0,6,3,0,0,0,0,0,2,0,0,2,163.8,0,0
101,5,30,22,0,2,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,123.3,0,0
0,3,7,13,0,1,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,77.0,0,1
195,1,35,24,0,4,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,89.25,0,1
143,5,30,19,2,5,1,0.0,0,0,6,3,0,1,0,0,0,0,0,0,2,68.0,0,2
8,10,41,6,1,3,2,0.0,0,0,4,0,0,0,0,0,3,1,0,0,3,56.0,1,1
71,11,37,8,1,3,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,149.4,0,2
41,1,33,12,0,2,2,0.0,0,0,4,3,0,0,0,0,0,0,0,0,3,62.0,0,0
195,11,39,22,2,5,2,0.0,0,0,5,3,0,0,0,0,2,1,0,0,0,51.85,0,0
150,10,43,16,2,5,2,0.0,0,0,5,3,0,0,0,3,3,0,0,0,0,57.0,0,0
48,3,8,22,0,2,1,0.0,0,0,4,3,0,0,0,0,0,0,0,0,3,65.0,0,1
186,8,22,30,0,2,2,0.0,0,0,4,3,0,0,0,0,0,0,1,0,2,130.0,0,0
26,1,34,20,0,1,2,0.0,0,0,3,1,0,0,0,5,5,0,0,0,2,254.0,0,0
16,2,53,29,0,3,2,0.0,0,0,3,1,0,0,0,3,3,0,0,0,2,140.0,0,0
111,9,48,21,1,5,3,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,115.6,0,1
118,6,24,6,1,1,1,0.0,0,0,5,0,0,0,0,0,0,1,0,0,3,110.0,0,0
323,8,22,26,0,2,2,0.0,0,0,4,3,0,0,0,0,0,0,1,0,2,62.0,0,0
166,7,12,25,2,2,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,88.4,0,1
126,0,16,14,0,3,2,0.0,0,0,4,3,0,0,0,0,0,0,1,39,2,65.0,0,0
29,10,43,22,1,3,2,0.0,0,0,3,1,0,0,0,3,3,2,0,0,3,56.0,0,1
3,6,27,27,1,0,1,0.0,0,3,5,2,0,0,0,0,0,0,0,0,2,124.0,0,0
168,11,37,11,0,2,2,0.0,0,0,4,3,0,0,0,0,0,0,0,0,3,60.0,0,0
154,5,29,11,1,3,2,2.0,0,0,3,1,0,0,0,5,5,0,0,0,2,164.48,0,0
208,8,21,24,0,2,2,0.0,0,0,4,3,0,0,0,0,0,0,0,0,3,12.0,0,0
71,8,19,1,2,2,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,132.6,0,0
168,0,17,22,1,2,2,0.0,0,0,5,3,0,0,0,0,0,0,1,77,2,85.0,0,0
65,7,11,13,1,4,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,67.15,0,2
64,6,23,5,1,3,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,140.0,0,0
66,11,36,2,0,2,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,87.3,0,2
76,0,16,14,0,3,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,94.5,0,1
72,3,6,6,2,1,2,0.0,0,4,4,1,0,0,0,3,3,0,0,0,3,73.33,0,0
55,4,3,17,0,3,2,0.0,0,2,5,3,0,0,0,0,0,0,0,0,2,95.0,0,0
43,9,47,16,0,1,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,97.0,0,1
84,9,48,27,1,2,2,0.0,0,0,4,3,0,0,0,0,0,0,0,0,3,64.0,0,0
255,0,14,3,3,7,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,67.5,0,0
57,6,27,27,1,2,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,77.85,0,0
4,5,30,29,0,1,2,2.0,0,0,1,1,0,0,0,4,4,0,0,0,2,0.0,0,0
69,9,48,25,1,2,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,74.8,0,1
457,10,43,21,0,2,2,0.0,0,0,4,3,0,0,0,0,1,1,1,391,2,65.0,0,0
1,9,47,19,0,1,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,111.0,0,0
28,1,36,30,0,4,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,94.05,0,0
133,8,21,17,2,5,2,0.0,0,0,5,3,0,0,0,4,4,0,0,0,2,65.36,0,0
71,6,25,17,0,2,2,0.0,0,0,5,3,0,0,0,0,0,0,0,0,2,80.75,0,0
6,0,17,22,2,3,2,0.0,0,0,6,3,0,0,0,0,1,0,0,0,2,91.44,0,1
183,5,28,15,2,1,2,2.0,0,0,6,3,0,0,0,6,6,0,0,0,2,240.0,0,2
11,4,5,30,1,1,1,0.0,0,0,6,3,0,0,0,0,3,0,0,0,2,50.0,1,2
3,3,8,25,0,1,2,0.0,0,0,6,3,0,0,0,4,4,1,0,0,2,80.0,0,2
11,6,25,14,0,1,1,0.0,0,0,3,1,0,0,0,0,0,0,0,0,2,91.0,0,0
1,7,13,22,0,3,2,0.0,0,0,3,1,0,0,0,0,0,0,0,0,2,112.0,0,0
5,0,17,29,2,1,2,0.0,0,2,6,3,0,0,0,0,0,0,0,0,2,106.13,0,1
16,1,33,10,0,3,2,0.0,0,0,3,1,0,0,0,3,3,0,0,0,2,227.1,1,0
4,3,7,13,2,1,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,91.0,0,0
11,8,21,23,0,1,1,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,104.0,0,0
55,11,37,6,2,0,1,0.0,0,0,4,3,0,0,0,0,3,1,0,0,3,75.0,0,0
77,6,25,17,0,2,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,116.1,0,0
70,1,33,11,0,5,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,154.0,0,0
56,8,23,30,1,0,1,0.0,0,0,4,3,0,0,0,0,0,0,0,0,3,120.0,0,0
61,7,12,19,2,2,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,48.0,0,2
116,5,28,15,1,1,2,1.0,0,0,6,3,0,0,0,0,0,0,0,0,2,144.0,0,2
19,6,25,21,0,1,1,0.0,0,0,5,3,0,0,0,0,0,0,0,0,2,120.0,0,0
143,5,30,28,1,2,2,0.0,0,0,3,1,0,0,0,4,4,0,0,0,3,207.5,0,1
38,3,9,22,1,2,1,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,75.3,0,0
225,11,38,14,0,1,1,0.0,0,0,5,3,0,0,0,3,3,1,0,0,3,86.0,0,1
100,3,7,14,0,3,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,93.6,0,1
99,3,8,19,0,1,1,0.0,0,0,2,3,0,0,0,0,0,0,0,0,3,81.0,0,0
16,3,6,9,1,3,2,1.0,0,0,5,3,0,0,0,0,0,0,0,0,2,42.5,0,0
174,11,39,22,0,3,1,0.0,0,0,5,3,0,0,0,0,0,0,0,0,3,95.67,0,0
37,7,11,15,0,2,2,0.0,0,0,4,3,0,0,0,0,0,0,1,0,2,110.0,0,0
94,9,45,4,1,2,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,90.0,0,0
198,6,27,27,2,5,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,90.64,0,2
103,6,25,21,0,4,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,97.2,0,1
213,8,18,1,1,0,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,99.0,0,0
4,3,6,6,2,1,2,2.0,0,2,6,3,0,0,0,5,5,1,0,0,2,198.0,0,0
0,7,13,24,0,1,1,0.0,0,0,5,3,0,0,0,0,1,0,0,0,3,75.0,0,0
102,5,30,29,2,2,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,155.0,0,0
48,8,20,11,0,3,2,0.0,0,0,3,1,0,0,0,0,0,0,0,0,2,116.1,0,0
75,11,38,19,2,2,2,0.0,0,0,4,3,0,0,0,0,0,0,0,0,3,62.0,0,0
85,8,22,26,0,2,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,140.4,0,0
11,2,49,5,2,2,1,0.0,0,2,4,3,0,0,0,0,0,1,0,0,3,87.0,0,0
119,10,41,6,0,3,2,0.0,0,0,4,3,0,0,0,0,0,0,0,81,3,109.0,0,0
68,5,29,15,0,2,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,172.0,0,1
11,8,21,25,0,2,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,160.0,0,1
19,2,52,22,0,4,2,0.0,0,0,5,3,0,0,0,0,3,0,0,0,2,58.0,0,1
57,11,39,21,0,2,2,0.0,0,0,5,3,0,0,0,0,0,0,0,0,2,101.52,0,0
105,1,33,13,2,2,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,125.0,0,0
198,10,42,15,2,5,2,0.0,0,0,6,3,0,0,0,3,3,1,0,0,3,68.0,0,0
57,9,46,11,1,2,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,105.0,0,1
0,3,8,14,1,0,2,0.0,0,0,3,1,0,0,0,0,3,0,0,0,2,50.0,0,0
5,7,11,15,0,1,1,0.0,0,0,1,0,1,2,9,0,0,0,0,0,2,0.0,0,1
80,9,47,20,0,2,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,0,72.25,0,2
3,8,19,2,1,2,2,0.0,0,0,3,1,0,0,0,3,5,2,0,0,2,152.0,0,1
14,3,7,13,1,0,2,0.0,0,0,3,1,0,0,0,0,0,1,0,0,2,98.0,0,1
194,5,30,17,2,4,2,0.0,0,2,3,1,0,0,0,4,4,0,0,0,2,174.92,0,1
16,7,11,15,0,3,1,0.0,0,0,5,3,0,0,0,3,3,0,0,0,2,71.67,0,2
61,9,48,23,1,3,2,0.0,0,0,4,3,0,0,0,0,0,1,0,0,3,75.0,0,1
14,7,12,14,3,6,2,0.0,0,0,6,3,0,0,0,4,4,0,0,0,2,68.0,0,1
190,0,16,10,2,5,1,0.0,0,2,4,1,0,0,0,0,0,0,0,0,3,47.9,0,0
281,5,30,25,2,2,2,0.0,0,0,4,3,0,1,0,0,0,0,0,0,3,62.0,0,0
88,8,19,13,2,5,2,0.0,0,0,5,3,0,0,0,3,3,0,0,0,0,50.86,0,0
245,5,28,6,2,4,1,0.0,0,0,5,3,0,0,0,0,0,0,1,0,2,110.0,0,0
91,0,15,4,1,2,2,0.0,0,0,5,3,0,0,0,0,0,0,1,0,2,80.0,0,0
8,11,37,11,0,2,2,0.0,0,0,3,1,0,0,0,3,3,0,0,0,2,113.0,0,0
18,4,1,2,1,1,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,104.0,0,1
0,9,49,28,1,0,2,0.0,0,0,3,1,0,0,0,4,4,0,0,0,2,64.0,1,0
125,0,16,20,0,3,2,0.0,0,0,4,3,0,0,0,0,0,0,1,0,2,85.0,0,0
204,10,41,7,0,2,3,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,141.3,0,0
72,7,13,26,1,1,2,0.0,0,2,4,3,0,0,0,0,0,0,1,0,2,96.0,0,0
172,2,53,26,2,5,2,0.0,0,0,6,3,0,0,0,0,0,2,0,0,2,52.46,0,1
0,7,12,14,1,3,1,0.0,0,0,2,0,1,0,2,0,0,0,0,0,2,30.0,0,0
3,3,5,2,0,3,1,0.0,0,3,3,1,0,0,0,0,0,4,0,0,2,78.0,0,0
90,8,18,2,0,3,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,97.02,0,0
0,9,48,26,0,0,0,0.0,0,0,5,3,1,0,0,0,3,0,0,0,2,0.0,0,0
315,11,40,30,1,2,2,0.0,0,2,5,3,0,0,0,0,0,0,1,69,2,160.0,0,0
72,8,22,22,2,3,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,132.6,0,0
111,0,17,27,1,3,2,0.0,0,0,5,3,0,0,0,0,0,0,1,0,2,120.0,0,0
364,10,42,16,0,2,2,0.0,0,2,5,3,0,1,0,0,0,0,1,0,3,101.5,0,0
134,1,33,11,0,3,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,103.5,0,2
35,8,19,10,0,1,2,0.0,0,0,4,3,0,0,0,0,0,0,0,0,3,130.0,0,0
328,1,32,3,1,3,2,0.0,1,0,6,3,0,0,0,0,4,1,0,0,2,164.0,0,1
62,1,35,24,0,4,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,189.0,0,0
292,5,31,28,2,3,1,0.0,0,0,3,1,0,0,0,3,3,2,0,0,2,136.0,0,0
135,8,21,26,2,4,2,2.0,0,0,3,1,0,0,0,2,2,4,0,0,2,96.0,0,1
219,10,44,29,2,1,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,96.3,0,1
33,9,47,15,0,4,1,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,26.99,0,1
77,5,28,5,0,2,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,107.1,0,1
38,5,30,20,0,1,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,117.9,0,0
423,5,29,22,1,1,1,0.0,0,2,5,3,0,0,0,0,0,1,0,0,3,95.5,0,0
110,0,15,15,1,1,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,72.5,0,2
23,3,9,28,0,1,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,43.96,1,1
194,0,13,1,2,3,2,0.0,0,0,5,3,0,0,0,0,3,0,0,0,2,75.0,0,0
30,6,26,20,1,0,2,2.0,0,0,6,3,0,0,0,5,5,0,0,0,2,162.35,0,1
286,8,20,11,0,4,2,0.0,0,0,4,3,0,0,0,0,0,0,0,176,3,99.0,0,1
145,1,35,29,2,1,2,0.0,0,2,5,3,0,0,0,0,0,0,0,0,3,94.5,0,0
0,8,23,30,1,3,1,0.0,0,0,2,0,0,0,0,0,0,1,0,0,2,57.0,0,0
55,9,48,25,0,1,2,0.0,0,0,6,3,0,0,0,0,6,0,0,0,2,93.6,0,1
82,5,30,19,2,2,2,0.0,0,0,6,3,0,0,0,1,1,0,0,0,3,76.5,0,1
286,8,20,11,0,4,2,0.0,0,0,4,3,0,0,0,0,0,1,0,176,3,99.0,0,1
334,0,14,4,2,6,1,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,80.1,0,0
150,6,25,16,0,3,2,0.0,0,2,5,3,0,0,0,0,0,0,0,0,3,90.0,0,1
142,0,18,29,0,2,1,0.0,0,0,4,3,0,0,0,0,0,1,0,0,3,57.5,0,0
8,1,34,16,2,2,2,0.0,0,2,6,3,0,0,0,0,0,0,0,0,2,153.42,0,1
5,9,49,28,1,1,1,0.0,0,0,6,3,0,0,0,0,3,0,0,0,2,43.2,0,0
40,6,26,21,0,3,1,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,94.5,0,0
12,11,37,12,2,1,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,95.48,0,1
346,2,53,26,3,8,2,2.0,0,0,6,3,0,0,0,5,5,0,0,0,2,146.59,0,2
28,6,25,13,1,3,1,0.0,0,0,2,0,0,1,3,0,0,0,0,0,2,65.0,0,0
12,8,19,4,0,1,2,0.0,0,0,2,0,0,0,0,0,0,0,0,0,2,63.0,1,0
4,11,38,11,1,0,1,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,149.0,0,1
38,11,39,23,0,2,2,0.0,0,0,6,3,0,0,0,4,4,0,0,0,2,139.0,0,2
334,5,28,14,2,2,3,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,132.3,0,1
205,0,16,13,0,3,2,0.0,0,0,3,1,0,0,0,4,6,1,0,0,2,141.0,1,0
97,9,47,14,2,5,2,0.0,0,0,5,3,0,0,0,3,3,0,0,0,2,37.7,0,0
176,1,33,14,1,5,2,1.0,0,0,6,3,0,0,0,0,0,0,0,0,2,144.6,0,0
208,1,33,13,2,5,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,77.51,0,0
192,6,26,24,0,2,1,0.0,0,0,5,3,0,0,0,0,5,0,0,0,3,95.0,0,0
8,10,41,4,2,3,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,133.6,0,3
65,7,10,10,0,1,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,97.2,0,0
408,8,22,30,0,1,2,0.0,0,0,4,3,0,0,0,0,0,0,1,0,2,90.0,0,0
251,8,21,27,2,3,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,3,125.1,0,1
300,1,33,13,0,2,2,0.0,0,0,4,3,1,1,0,0,0,0,0,0,3,62.8,0,0
154,6,25,22,1,3,1,1.0,0,2,6,3,0,0,0,2,2,0,0,0,2,150.92,0,1
28,6,23,5,1,2,1,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,143.33,0,0
127,0,14,7,0,2,2,2.0,0,0,6,3,0,0,0,3,5,1,0,0,2,220.0,0,3
241,5,28,3,2,1,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,0,95.0,0,1
10,3,6,6,1,1,2,0.0,0,4,4,0,0,0,0,0,0,0,0,0,3,90.0,0,0
204,8,19,5,0,3,2,0.0,0,0,5,3,0,0,0,0,0,0,1,96,2,100.0,0,0
42,7,10,5,2,3,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,91.8,0,0
96,0,17,26,0,2,2,0.0,0,0,4,3,0,0,0,0,0,0,1,0,2,130.0,0,0
11,6,26,20,1,0,2,0.0,0,0,3,1,0,0,0,0,0,0,0,0,2,100.0,0,0
12,3,9,27,0,1,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,108.0,0,1
301,1,33,14,0,2,2,0.0,0,2,5,3,0,1,0,0,0,0,1,0,3,101.5,0,0
192,6,26,24,0,2,1,0.0,0,0,5,3,0,0,0,0,0,0,0,0,3,95.0,0,0
190,2,53,28,0,4,2,0.0,0,0,3,1,0,0,0,3,3,0,0,0,2,167.8,0,1
29,7,13,23,2,5,1,0.0,0,2,5,3,0,0,0,0,0,0,0,0,2,71.3,0,0
18,1,34,20,0,1,2,1.0,0,0,6,3,0,0,0,0,0,1,0,0,2,125.0,0,1
316,8,22,26,0,3,2,0.0,0,0,4,3,0,0,0,0,0,0,0,0,3,110.0,0,0
65,4,2,12,0,1,1,0.0,0,0,4,3,0,0,0,0,0,1,0,0,3,65.0,0,0
37,10,42,13,0,3,2,0.0,0,0,5,3,0,0,0,0,0,0,0,0,3,105.0,0,0
55,7,13,30,1,3,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,91.15,0,1
39,1,33,14,0,2,2,0.0,0,2,5,3,0,0,0,0,0,0,0,0,3,101.5,0,0
94,7,10,4,0,2,2,0.0,0,0,5,3,0,1,0,0,0,0,1,28,2,80.0,0,0
133,5,29,19,0,2,2,1.0,0,0,6,3,0,0,0,0,0,0,0,0,2,153.0,1,1
29,7,13,27,1,0,2,0.0,0,0,6,3,0,0,0,0,4,0,0,0,2,118.0,0,1
8,11,39,21,0,2,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,184.0,0,1
3,5,27,2,2,1,2,1.0,0,2,3,1,0,0,0,5,5,3,0,0,2,252.17,1,0
133,6,24,8,0,3,2,0.0,0,0,5,3,0,0,0,3,3,0,0,0,2,90.95,0,0
5,1,33,15,0,1,2,0.0,0,0,6,3,0,0,0,0,4,0,0,0,2,124.0,0,2
260,10,43,22,2,5,2,1.0,0,0,6,3,0,0,0,0,0,0,0,0,3,108.68,0,3
276,0,16,22,2,5,1,0.0,0,4,4,3,0,0,0,0,0,0,0,0,3,72.0,0,0
21,4,1,5,0,2,2,0.0,0,0,3,1,0,0,0,0,0,1,0,0,2,50.0,1,0
12,0,17,19,0,1,1,0.0,0,0,6,3,0,0,0,0,0,0,0,0,3,95.0,0,0
112,2,53,30,0,3,2,0.0,0,4,4,1,0,0,0,0,0,0,0,0,3,224.67,0,0
86,4,4,22,0,1,2,0.0,0,0,4,3,0,1,0,0,0,0,1,35,2,85.0,0,0
93,0,14,6,0,3,2,0.0,0,0,5,3,0,0,0,0,0,0,1,0,2,95.0,0,0
1,11,37,9,0,2,2,0.0,0,0,6,3,0,0,0,0,3,0,0,0,2,142.0,0,1
33,1,33,13,2,0,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,140.0,0,1
116,3,10,28,2,1,1,0.0,0,0,5,3,0,0,0,0,0,0,0,0,3,76.0,0,0
57,8,23,31,0,1,1,0.0,0,0,4,3,0,0,0,0,0,0,0,0,3,120.0,0,0
104,8,20,15,1,2,2,0.0,0,0,4,3,0,0,0,0,0,0,1,0,2,170.0,0,0
113,8,22,30,0,2,1,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,100.0,0,0
206,11,39,19,1,5,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,80.0,0,1
235,11,39,18,4,8,2,0.0,0,0,6,3,0,0,0,5,4,0,0,0,2,89.78,0,2
6,5,29,12,0,1,1,0.0,0,0,2,0,0,0,0,0,0,0,0,0,2,79.0,0,0
218,6,24,15,0,3,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,130.5,0,1
6,9,47,14,1,3,1,0.0,0,0,2,0,0,0,0,3,3,0,0,0,2,100.63,0,0
72,7,13,31,3,7,2,0.0,0,2,5,3,0,0,0,0,4,1,0,0,0,101.21,0,1
60,7,13,20,2,2,2,0.0,0,0,5,3,0,0,0,0,0,0,1,0,2,75.0,0,0
377,10,42,14,0,2,2,0.0,0,2,5,3,0,0,0,0,0,0,0,0,3,115.0,0,1
163,5,27,7,2,2,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,89.1,0,1
15,8,23,29,2,2,2,2.0,0,0,6,3,0,0,0,5,5,0,0,0,2,166.6,0,2
12,8,20,16,2,5,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,3,161.5,0,1
28,7,11,14,0,3,1,0.0,0,0,4,3,0,0,0,0,0,0,0,0,3,65.0,0,0
12,9,48,25,1,2,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,108.67,0,0
4,10,44,30,0,2,2,0.0,0,0,2,0,0,2,2,0,4,1,0,0,2,40.0,1,2
24,2,49,5,2,1,2,0.0,0,0,2,0,0,1,0,0,0,0,0,0,3,50.0,0,0
468,10,43,20,0,2,2,0.0,0,0,4,3,0,0,0,0,0,0,1,0,2,62.0,0,0
0,4,3,20,0,1,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,48.0,0,1
273,5,29,17,0,2,2,0.0,0,2,5,3,0,0,0,0,0,0,0,0,3,109.0,0,0
1,7,10,4,0,2,2,0.0,0,0,6,3,0,0,0,4,5,0,0,0,2,68.0,0,2
49,1,35,21,2,0,3,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,168.3,0,2
215,9,48,21,1,1,1,0.0,0,0,4,0,0,0,0,0,3,1,0,0,2,75.0,0,0
45,11,38,12,1,1,1,0.0,0,0,5,3,0,0,0,0,0,0,0,0,2,81.0,0,0
0,7,13,20,2,0,2,0.0,0,3,6,3,0,0,0,0,6,0,0,0,2,109.0,0,0
94,0,18,29,2,3,2,0.0,0,0,3,1,0,0,0,4,4,0,0,0,2,85.0,0,0
1,2,53,31,0,1,2,0.0,0,3,6,3,0,0,0,0,5,0,0,0,2,140.0,0,2
265,6,26,24,0,2,1,0.0,0,2,5,3,0,0,0,0,3,1,0,0,3,90.0,0,0
47,10,43,19,1,4,2,0.0,0,2,4,1,0,0,0,0,0,0,0,47,3,76.8,0,0
325,11,37,7,1,1,2,0.0,0,0,4,3,0,1,0,0,0,0,1,0,0,62.0,0,0
46,11,38,11,2,3,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,149.4,0,1
4,1,31,1,0,1,1,0.0,0,0,2,0,1,0,2,0,3,0,0,0,2,135.0,0,0
131,11,39,19,1,5,2,0.0,0,2,6,3,0,0,0,4,4,0,0,0,2,152.0,1,1
22,2,49,4,2,2,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,52.4,0,2
18,3,7,13,2,3,1,0.0,0,0,5,3,0,0,0,0,0,0,0,0,2,27.0,0,0
179,8,18,5,1,2,2,0.0,0,0,3,1,0,0,0,0,0,0,0,0,2,99.0,0,0
332,1,33,11,2,5,2,0.0,0,2,6,3,0,0,0,3,3,0,0,0,2,190.0,0,2
4,1,32,6,1,0,1,0.0,0,0,5,3,0,0,0,0,3,0,0,0,2,144.5,0,0
4,9,47,13,2,1,1,0.0,0,0,2,0,0,0,0,0,0,0,0,0,2,65.0,0,0
80,0,13,1,2,2,2,0.0,0,0,5,3,0,0,0,0,0,2,0,0,2,100.1,0,0
152,5,27,2,2,5,1,0.0,0,2,5,3,0,0,0,0,0,0,0,0,0,60.35,0,2
57,7,13,24,0,3,2,2.0,0,0,6,3,0,0,0,6,6,0,0,0,2,115.0,0,0
60,1,34,15,1,5,2,0.0,0,0,3,1,0,0,0,4,4,0,0,0,2,158.95,0,1
4,1,32,8,2,1,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,172.0,0,3
2,4,3,21,1,1,2,0.0,0,0,5,3,0,0,0,0,3,0,0,0,2,75.0,0,0
198,2,49,5,2,1,2,0.0,0,2,4,3,0,0,0,0,0,0,1,0,2,90.0,0,0
265,0,17,20,0,4,2,0.0,0,0,4,3,0,0,0,0,0,0,1,0,2,101.0,0,0
27,7,11,14,0,2,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,113.0,0,3
79,8,20,17,0,2,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,112.5,0,0
171,5,29,19,0,2,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,107.1,0,0
329,11,37,11,2,3,2,0.0,0,0,5,3,0,1,0,0,0,0,1,0,2,90.0,0,0
298,3,6,6,2,5,2,0.0,0,0,5,3,0,0,0,3,3,0,0,0,2,34.11,0,0
1,2,50,6,0,5,2,1.0,0,0,3,1,0,0,0,4,4,1,0,0,2,104.05,0,1
91,0,15,4,1,2,2,0.0,0,0,5,3,0,0,0,0,0,0,1,0,2,80.0,0,0
208,0,16,22,2,5,2,0.0,0,0,3,1,0,0,0,4,4,0,0,0,2,73.28,0,2
0,8,22,29,1,2,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,153.0,0,0
14,5,30,21,0,2,2,0.0,0,0,2,0,0,0,0,0,0,0,0,0,3,105.0,0,0
1,4,4,21,0,1,2,0.0,0,0,3,1,0,0,0,0,0,0,0,0,2,91.0,0,1
100,8,22,27,0,2,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,58.0,0,1
32,3,8,20,1,1,1,0.0,0,0,4,3,0,0,0,0,0,0,1,0,2,75.0,0,0
179,8,18,3,0,3,2,0.0,0,0,6,3,0,0,0,0,0,2,0,0,2,117.0,0,2
